age,education_level,years_employed,annual_income,credit_score,dependents,existing_monthly_debt,loan_amount,term_months,interest_rate,monthly_payment,dti_ratio,days_delinquent,defaulted,state_AL,state_AZ,state_CA,state_CO,state_CT,state_FL,state_GA,state_IL,state_IN,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_NC,state_NJ,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,employment_status_Contract,employment_status_Full-Time,employment_status_Part-Time,employment_status_Retired,employment_status_Self-Employed,home_ownership_Mortgage,home_ownership_Own,home_ownership_Rent,loan_purpose_Auto Loan,loan_purpose_Business Loan,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Major Purchase,loan_purpose_Medical Expenses,loan_purpose_Moving,loan_purpose_Vacation,loan_purpose_Wedding,monthly_income,loan_income_ratio,high_dti,income_per_dependent
64,2,14,74246,836,1,1926,36900.0,36,10.99,1207.88,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6187.166666666667,0.49699647119036716,1,37123.0
56,3,30,46283,650,3,1570,20800.0,60,12.8,471.14,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3856.9166666666665,0.44940907028498583,1,11570.75
54,3,9,77060,850,1,3368,40000.0,12,10.08,3518.12,107.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6421.666666666667,0.5190760446405398,1,38530.0
32,5,1,79686,751,0,3063,12100.0,24,11.16,564.85,54.6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6640.5,0.15184599553246492,1,79686.0
31,4,1,132747,584,2,5291,49200.0,24,14.9,2383.21,69.4,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11062.25,0.3706298447422541,1,44249.0
55,3,33,90781,850,1,938,21600.0,36,8.8,684.87,21.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7565.083333333333,0.23793525076833258,0,45390.5
59,3,6,28195,579,1,521,12000.0,24,13.61,573.95,46.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2349.5833333333335,0.42560737719453806,1,14097.5
48,2,1,55827,772,0,1648,33200.0,36,10.3,1075.95,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4652.25,0.594694323535207,1,55827.0
66,3,3,96677,661,0,1903,30200.0,60,11.38,662.36,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8056.416666666667,0.31238040071578554,1,96677.0
43,4,22,78653,786,0,1312,8000.0,36,7.22,247.82,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6554.416666666667,0.10171258566106824,0,78653.0
50,4,20,117130,850,0,4509,26900.0,60,8.53,552.28,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9760.833333333334,0.22965935285580125,1,117130.0
50,4,20,117130,850,0,4509,30800.0,24,5.86,1363.13,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9760.833333333334,0.2629556902586869,1,117130.0
53,4,10,125043,813,1,1227,14300.0,12,6.87,1236.48,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10420.25,0.11436065993298306,0,62521.5
55,4,3,71139,637,0,1364,3900.0,60,13.91,90.56,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5928.25,0.054822249399063806,0,71139.0
34,2,14,52736,850,0,1293,49800.0,60,8.52,1022.2,52.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4394.666666666667,0.9443264563106796,1,52736.0
50,1,11,43058,709,0,1670,24000.0,24,11.19,1120.71,77.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3588.1666666666665,0.5573877096010033,1,43058.0
27,2,3,36926,817,0,471,9800.0,24,8.38,444.93,29.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3077.1666666666665,0.26539565617721933,0,36926.0
63,3,30,90383,544,0,3392,26000.0,24,14.51,1254.61,61.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7531.916666666667,0.28766471570981267,1,90383.0
36,2,8,43512,850,3,1013,31700.0,24,6.22,1408.11,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3626.0,0.7285346571060857,1,10878.0
36,2,8,43512,850,3,1013,18100.0,36,9.72,581.66,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3626.0,0.4159772016914874,1,10878.0
35,3,3,93191,743,4,3647,7000.0,12,8.5,610.54,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7765.916666666667,0.07511454968827462,1,18638.2
57,3,30,32803,580,2,1314,25100.0,60,10.83,543.61,68.0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2733.5833333333335,0.7651739170197848,1,10934.333333333334
38,3,4,49297,626,3,1859,42100.0,48,11.95,1107.62,72.2,161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4108.083333333333,0.8540073432460393,1,12324.25
60,3,31,49527,543,3,1041,14100.0,36,11.21,463.02,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4127.25,0.2846931976497668,1,12381.75
24,3,1,55596,705,2,2331,17600.0,48,10.76,452.83,60.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4633.0,0.3165695373767897,1,18532.0
64,3,11,51445,815,0,768,29700.0,36,8.45,936.87,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4287.083333333333,0.5773155797453591,1,51445.0
64,3,11,51445,815,0,768,9900.0,12,6.84,855.88,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4287.083333333333,0.19243852658178637,1,51445.0
57,4,5,112919,716,2,1915,46800.0,24,10.46,2169.53,43.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9409.916666666666,0.41445638023716114,1,37639.666666666664
57,4,5,112919,716,2,1915,31600.0,12,11.64,2802.3,50.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9409.916666666666,0.27984661571569003,1,37639.666666666664
43,3,15,38602,585,2,1679,3700.0,48,15.07,103.11,55.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3216.8333333333335,0.09584995596083104,1,12867.333333333334
43,3,15,38602,585,2,1679,33800.0,48,12.73,902.25,80.2,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3216.8333333333335,0.875602300398943,1,12867.333333333334
26,3,4,48244,725,3,504,42800.0,12,9.37,3750.27,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4020.3333333333335,0.8871569521598541,1,12061.0
34,2,2,42389,764,0,319,46600.0,60,11.4,1022.52,38.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3532.4166666666665,1.0993418103753332,1,42389.0
43,3,14,81081,542,2,2284,17800.0,36,11.5,586.97,42.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6756.75,0.2195335528668862,1,27027.0
32,3,6,46217,844,1,1111,14100.0,24,7.99,637.64,45.4,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3851.4166666666665,0.30508254538373325,1,23108.5
22,1,1,35533,532,0,1150,11000.0,24,13.82,527.21,56.6,142,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2961.0833333333335,0.3095713843469451,1,35533.0
62,4,8,129845,709,2,1444,19000.0,48,8.21,465.72,17.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10820.416666666666,0.14632831452886133,0,43281.666666666664
24,2,4,63025,840,2,613,9700.0,24,10.74,450.93,20.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5252.083333333333,0.15390717969059897,0,21008.333333333332
53,3,1,101087,751,4,1310,38700.0,48,9.99,981.35,27.2,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8423.916666666666,0.38283854501567954,0,20217.4
23,3,3,63988,554,2,1927,38800.0,24,11.03,1808.92,70.1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5332.333333333333,0.6063636931924736,1,21329.333333333332
60,5,3,134797,560,1,1255,6000.0,48,11.91,157.74,12.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11233.083333333334,0.044511376365942865,0,67398.5
38,3,0,84953,850,0,2195,13900.0,48,6.83,331.76,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7079.416666666667,0.16361988393582333,1,84953.0
61,3,32,93595,593,0,3450,9100.0,12,10.78,803.34,54.5,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7799.583333333333,0.09722741599444415,1,93595.0
61,3,32,93595,593,0,3450,31600.0,12,14.44,2843.82,80.7,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7799.583333333333,0.3376248731235643,1,93595.0
53,1,12,31657,792,0,183,8800.0,12,9.35,771.0,36.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2638.0833333333335,0.27797959377073,1,31657.0
53,4,0,95840,660,3,3734,45000.0,24,9.2,2059.95,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7986.666666666667,0.46953255425709517,1,23960.0
64,3,6,54199,568,0,2458,5800.0,48,12.35,153.73,57.8,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4516.583333333333,0.10701304452111662,1,54199.0
40,2,9,66968,555,1,2339,35100.0,36,14.46,1207.49,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5580.666666666667,0.5241309282045156,1,33484.0
28,4,2,55429,600,1,1667,8300.0,60,10.6,178.81,40.0,144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4619.083333333333,0.14974111024914755,1,27714.5
68,1,25,28837,730,3,949,26300.0,36,11.46,866.77,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2403.0833333333335,0.9120227485522072,1,7209.25
68,1,25,28837,730,3,949,8500.0,60,12.71,192.14,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2403.0833333333335,0.29476020390470575,1,7209.25
52,4,8,67635,592,4,2661,47700.0,12,10.97,4215.14,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5636.25,0.7052561543579507,1,13527.0
28,3,2,50481,754,1,270,21100.0,60,11.78,467.02,17.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4206.75,0.41797904161961924,0,25240.5
65,4,31,131113,797,1,892,11900.0,12,7.52,1032.52,17.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10926.083333333334,0.09076140428485352,0,65556.5
63,2,14,60720,830,3,1566,27200.0,36,10.43,883.17,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5060.0,0.4479578392621871,1,15180.0
66,4,30,111374,672,2,1153,32700.0,36,13.44,1108.74,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9281.166666666666,0.29360532978971754,0,37124.666666666664
57,4,32,30579,605,1,338,2000.0,36,13.08,67.46,15.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2548.25,0.06540436247097682,0,15289.5
57,4,32,30579,605,1,338,15700.0,60,11.39,344.42,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2548.25,0.513424245397168,0,15289.5
53,2,14,42250,789,1,589,21100.0,60,10.14,449.77,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3520.8333333333335,0.49940828402366866,0,21125.0
51,3,28,25418,780,2,124,20300.0,24,8.62,923.86,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2118.1666666666665,0.7986466283735936,1,8472.666666666666
47,3,25,22335,571,2,921,12500.0,24,14.99,606.02,82.0,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1861.25,0.5596597268860533,1,7445.0
57,2,3,73306,721,1,2016,20000.0,24,11.22,934.2,48.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6108.833333333333,0.2728289635227676,1,36653.0
61,3,7,63778,766,0,1172,3600.0,24,9.51,165.31,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5314.833333333333,0.05644579635611026,0,63778.0
62,5,2,121047,604,0,4119,20400.0,12,14.07,1832.33,59.0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10087.25,0.1685295794195643,1,121047.0
62,5,2,121047,604,0,4119,32100.0,12,13.9,2880.66,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10087.25,0.2651862499690203,1,121047.0
68,3,25,53099,591,2,1807,14900.0,60,14.61,351.43,48.8,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4424.916666666667,0.28060792105312715,1,17699.666666666668
28,4,1,108932,846,1,3128,14800.0,60,6.52,289.72,37.6,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9077.666666666666,0.13586457606580252,1,54466.0
54,1,27,41068,554,3,1507,17800.0,12,11.9,1580.68,90.2,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3422.3333333333335,0.4334274861205805,1,10267.0
33,3,6,92612,593,3,2331,36300.0,12,12.58,3235.07,72.1,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7717.666666666667,0.3919578456355548,1,23153.0
46,3,8,46630,657,4,1074,13100.0,12,13.53,1173.32,57.8,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3885.8333333333335,0.2809350203731503,1,9326.0
30,1,4,29481,787,3,997,6600.0,36,10.01,212.99,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2456.75,0.22387300295105322,1,7370.25
57,3,22,80421,688,4,2513,36100.0,12,12.48,3215.55,85.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6701.75,0.4488877283296651,1,16084.2
33,3,12,61167,594,2,2657,7400.0,48,14.9,205.57,56.2,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5097.25,0.12098026713750878,1,20389.0
67,3,27,94280,686,0,1889,18900.0,48,10.69,485.64,30.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7856.666666666667,0.20046669495120917,1,94280.0
67,3,27,94280,686,0,1889,28400.0,60,11.24,620.89,31.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7856.666666666667,0.30123037759864235,1,94280.0
25,3,2,88461,622,3,2914,35300.0,24,13.15,1680.71,62.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7371.75,0.39904590723595706,1,22115.25
40,2,3,45971,761,2,1848,46200.0,12,11.87,4102.0,155.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3830.9166666666665,1.0049814013182223,1,15323.666666666666
63,3,3,90638,687,1,3354,28500.0,48,9.76,719.55,53.9,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7553.166666666667,0.314437653081489,1,45319.0
65,2,12,16498,648,3,373,2300.0,48,11.06,59.51,31.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1374.8333333333333,0.13941083767729423,1,4124.5
36,4,6,110166,846,0,1273,8800.0,24,6.29,391.17,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9180.5,0.07987945464117786,0,110166.0
36,4,6,110166,846,0,1273,16400.0,48,9.51,412.1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9180.5,0.14886625637674056,0,110166.0
65,1,24,28964,586,2,277,6800.0,24,10.29,314.7,24.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2413.6666666666665,0.234774202458224,0,9654.666666666666
59,4,2,94611,619,2,3444,36000.0,48,14.34,989.9,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7884.25,0.3805054380568856,1,31537.0
59,4,2,94611,619,2,3444,21200.0,12,10.78,1871.52,67.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7884.25,0.22407542463349928,1,31537.0
62,3,35,71897,828,2,1873,33300.0,48,10.34,850.02,45.4,125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5991.416666666667,0.4631625798016607,1,23965.666666666668
